date,Andalucía,Aragón,Asturias,Baleares,C. Valenciana,Canarias,Cantabria,Castilla La Mancha,Castilla y León,Cataluña,Ceuta,Extremadura,Galicia,La Rioja,Madrid,Melilla,Murcia,Navarra,No consta,País Vasco
2020-03-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-03-04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020-03-05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
2020-03-06,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4,0,0,0,0,1
2020-03-07,0,0,0,0,1,0,0,1,0,2,0,0,0,0,5,0,0,0,0,2
2020-03-08,0,2,0,0,1,0,0,1,0,2,0,0,0,0,15,0,0,0,0,4
2020-03-09,0,4,0,0,1,0,0,2,0,3,0,0,0,1,25,0,0,0,0,6
2020-03-10,0,5,0,0,1,0,0,2,0,4,0,0,0,2,50,0,0,0,0,6
2020-03-11,0,5,0,0,1,0,0,3,0,6,0,1,0,2,75,0,0,0,1,11
2020-03-12,0,8,1,3,1,0,0,6,1,12,0,1,0,2,114,0,0,0,1,14
2020-03-13,2,8,1,3,3,1,0,11,3,24,0,1,0,3,162,0,0,0,1,20
2020-03-14,7,9,1,3,10,1,0,20,8,37,0,1,1,3,226,0,0,1,1,22
2020-03-15,11,10,1,3,14,2,0,33,12,44,0,2,2,4,305,0,0,2,1,36
2020-03-16,16,14,1,3,19,3,0,50,23,63,0,4,3,6,415,0,0,3,1,41
2020-03-17,24,14,1,4,21,4,1,74,30,86,0,6,5,6,523,0,0,4,1,52
2020-03-18,29,17,1,4,35,4,1,102,43,127,0,8,5,6,640,0,0,7,2,71
2020-03-19,44,23,3,5,44,7,1,131,62,180,0,11,6,10,797,0,0,9,4,87
2020-03-20,58,28,6,6,63,10,3,173,82,252,0,14,11,22,1007,0,1,14,4,103
2020-03-21,76,32,11,11,84,10,6,223,120,331,0,18,16,31,1244,0,1,18,7,124
2020-03-22,104,43,21,14,113,14,8,275,157,428,0,24,20,31,1479,0,3,27,8,145
2020-03-23,134,54,25,17,138,18,12,362,214,563,0,34,24,40,1755,0,3,36,9,162
2020-03-24,170,64,28,22,169,23,17,445,272,695,0,50,31,46,2042,0,7,46,9,187
2020-03-25,203,88,28,25,202,29,19,551,335,869,0,61,38,59,2335,1,10,58,14,222
2020-03-26,249,107,38,29,239,38,25,664,408,1037,0,76,47,68,2633,1,19,75,17,248
2020-03-27,297,117,43,34,288,48,28,757,471,1231,1,97,58,74,2967,1,25,87,23,280
2020-03-28,325,132,46,40,334,53,31,862,534,1415,1,114,77,79,3242,1,31,109,24,316
2020-03-29,365,151,58,46,370,58,34,931,622,1602,1,130,88,86,3487,1,40,122,30,355
2020-03-30,418,182,65,53,424,62,49,1021,703,1814,1,153,115,96,3724,1,43,137,33,396
2020-03-31,465,209,74,61,482,69,60,1113,779,2010,1,170,135,109,3973,1,49,152,39,438
2020-04-01,508,238,75,68,529,76,64,1204,873,2209,1,189,157,115,4237,1,53,163,43,481
2020-04-02,562,260,79,77,577,83,72,1285,942,2385,1,209,182,130,4492,2,60,176,54,514
2020-04-03,606,289,82,82,632,88,74,1360,1009,2562,2,226,209,146,4675,2,67,194,59,564
2020-04-04,657,309,86,88,678,91,80,1457,1098,2728,2,237,226,157,4820,2,72,201,64,615
2020-04-05,697,338,92,90,720,93,89,1524,1176,2874,3,251,253,168,5014,2,86,220,67,661
2020-04-06,739,375,100,92,758,96,97,1600,1242,3042,4,269,269,182,5206,2,91,236,72,712
2020-04-07,778,406,106,102,816,96,100,1662,1312,3202,4,279,297,197,5375,2,95,256,76,759
2020-04-08,833,431,112,112,847,100,105,1753,1380,3376,4,292,309,212,5553,2,101,268,81,798
2020-04-09,865,454,128,117,875,101,109,1817,1462,3545,4,308,331,219,5677,2,103,285,87,847
2020-04-10,911,486,133,124,907,101,118,1872,1525,3702,4,321,362,228,5836,2,106,298,91,885
2020-04-11,934,519,150,129,947,103,122,1929,1598,3841,4,328,375,232,5976,2,109,317,98,927
2020-04-12,967,539,157,131,979,103,130,1970,1661,3972,4,339,389,237,6101,2,112,328,104,959
2020-04-13,988,561,165,136,1014,106,136,2023,1717,4103,4,349,401,249,6243,2,114,350,106,1004
2020-04-14,1022,590,173,144,1046,108,142,2089,1777,4247,4,357,417,260,6379,2,117,361,107,1036
2020-04-15,1049,606,177,152,1080,114,148,2148,1833,4381,4,368,429,268,6506,2,117,376,107,1065
2020-04-16,1074,625,187,159,1107,117,151,2193,1883,4500,4,375,440,276,6619,2,119,386,108,1092
2020-04-17,1100,644,191,167,1130,120,158,2245,1931,4636,4,379,452,284,6725,2,123,400,110,1123
2020-04-18,1119,661,198,170,1141,121,162,2287,1979,4748,4,386,471,289,6820,2,124,414,114,1149
2020-04-19,1138,671,200,173,1156,122,166,2332,2016,4856,4,392,477,297,6918,2,126,425,117,1172
2020-04-20,1166,684,204,174,1172,123,171,2376,2059,4946,4,399,487,300,7018,2,126,430,119,1187
2020-04-21,1189,709,212,177,1190,126,175,2410,2100,5046,4,406,501,305,7116,2,128,440,123,1215
2020-04-22,1204,721,223,179,1207,130,179,2442,2132,5135,4,412,509,310,7200,2,129,448,123,1229
2020-04-23,1227,733,229,181,1218,133,182,2468,2181,5213,4,414,515,312,7281,2,130,456,125,1245
2020-04-24,1238,747,236,182,1229,137,185,2498,2219,5289,4,425,528,317,7362,2,131,462,130,1258
2020-04-25,1250,757,244,186,1240,137,188,2526,2254,5368,4,431,536,320,7427,2,132,468,131,1273
2020-04-26,1263,766,249,189,1253,138,192,2553,2283,5446,4,438,542,325,7485,2,134,471,131,1282
2020-04-27,1274,777,253,191,1267,139,193,2577,2315,5513,4,444,551,329,7538,2,134,477,131,1295
2020-04-28,1284,784,260,197,1288,140,195,2600,2343,5589,4,448,553,330,7584,2,134,483,132,1313
2020-04-29,1293,798,264,200,1294,141,195,2629,2366,5656,4,455,556,332,7640,2,134,485,134,1321
2020-04-30,1299,803,265,204,1303,143,197,2647,2398,5719,4,457,564,333,7693,2,136,488,136,1331
2020-05-01,1305,804,271,205,1314,145,199,2659,2415,5772,4,459,568,333,7732,2,137,493,138,1343
2020-05-02,1312,810,271,205,1322,146,201,2675,2447,5825,4,461,574,334,7782,2,140,496,139,1354
2020-05-03,1321,816,275,206,1332,147,202,2692,2465,5887,4,461,580,335,7823,2,140,502,141,1366
2020-05-04,1334,826,276,207,1338,147,204,2707,2486,5935,4,461,584,336,7870,2,140,503,145,1378
2020-05-05,1343,831,279,208,1346,148,204,2728,2508,5985,4,467,590,337,7904,2,141,507,147,1387
2020-05-06,1348,837,280,208,1356,152,205,2745,2527,6020,4,472,593,339,7938,2,141,510,150,1392
2020-05-07,1354,847,281,212,1361,152,205,2755,2541,6065,4,476,594,343,7983,2,142,514,152,1402
2020-05-08,1356,850,281,212,1368,153,206,2774,2560,6097,4,480,598,345,8023,2,142,515,154,1411
2020-05-09,1363,856,284,212,1376,153,206,2788,2569,6118,4,483,599,347,8065,2,142,516,155,1418
2020-05-10,1367,859,289,216,1381,153,206,2803,2584,6145,4,483,599,348,8086,2,142,520,156,1423
2020-05-11,1371,863,292,218,1388,154,207,2815,2591,6178,4,486,600,349,8117,2,142,522,158,1431
2020-05-12,1374,867,294,218,1392,154,207,2827,2609,6196,4,491,601,349,8149,2,143,523,163,1439
2020-05-13,1381,872,295,219,1399,154,207,2838,2617,6213,4,492,604,349,8171,2,143,525,164,1440
2020-05-14,1389,874,300,220,1407,154,208,2847,2623,6233,4,493,604,349,8193,2,144,525,164,1443
2020-05-15,1393,878,301,221,1409,154,208,2854,2629,6251,4,494,605,350,8216,2,144,525,167,1448
2020-05-16,1396,879,301,221,1412,156,210,2860,2633,6263,4,494,606,352,8235,2,144,525,167,1456
2020-05-17,1398,882,304,221,1414,158,210,2864,2641,6277,4,496,607,353,8250,2,145,525,168,1458
2020-05-18,1403,883,306,223,1418,159,210,2868,2647,6286,4,501,607,354,8276,2,145,525,168,1464
2020-05-19,1405,885,308,223,1420,159,211,2881,2651,6301,4,502,608,357,8296,2,145,525,168,1468
2020-05-20,1405,887,310,224,1422,159,211,2885,2656,6318,4,503,608,357,8312,2,145,527,169,1472
2020-05-21,1409,888,311,224,1426,160,211,2896,2663,6329,4,504,610,360,8328,2,146,527,171,1476
2020-05-22,1412,888,311,224,1429,160,211,2906,2670,6346,4,504,611,361,8348,2,146,527,173,1483
2020-05-23,1414,889,312,225,1432,160,211,2913,2675,6362,4,504,612,362,8367,2,146,527,173,1486
2020-05-24,1418,889,312,225,1432,160,211,2916,2680,6371,4,505,613,362,8390,2,146,527,173,1495
2020-05-25,1421,892,312,225,1435,161,211,2922,2687,6386,4,506,613,362,8416,2,146,527,173,1498
2020-05-26,1422,893,313,226,1437,162,211,2923,2695,6393,4,507,614,362,8439,2,146,527,176,1501
2020-05-27,1422,895,314,226,1439,163,211,2925,2703,6402,4,508,614,362,8456,2,146,528,176,1503
2020-05-28,1424,897,314,226,1441,163,211,2930,2708,6410,4,508,614,362,8472,2,146,528,176,1507
2020-05-29,1424,898,314,226,1442,163,211,2933,2715,6420,4,509,615,362,8487,2,146,528,176,1513
2020-05-30,1426,898,321,226,1442,163,211,2938,2724,6427,4,510,615,363,8494,2,146,528,176,1517
2020-05-31,1426,900,322,226,1442,163,211,2942,2733,6434,4,510,615,363,8508,2,146,528,177,1519
2020-06-01,1426,903,322,226,1442,164,211,2945,2738,6439,4,510,616,363,8521,2,146,528,177,1522
2020-06-02,1426,905,322,226,1444,165,211,2948,2744,6444,5,511,617,363,8540,2,146,528,178,1527
2020-06-03,1427,905,323,226,1446,165,211,2949,2748,6453,5,512,617,364,8557,2,146,528,178,1529
2020-06-04,1428,907,325,226,1447,165,211,2955,2755,6460,5,512,617,364,8574,2,146,528,178,1534
2020-06-05,1428,908,327,226,1447,165,211,2955,2757,6463,5,512,617,365,8584,2,146,528,179,1538
2020-06-06,1430,908,329,226,1447,165,211,2955,2761,6467,5,512,617,365,8597,2,146,528,179,1542
2020-06-07,1430,908,330,226,1447,165,211,2956,2768,6469,5,512,617,365,8604,2,146,528,180,1544
2020-06-08,1430,908,330,226,1447,165,211,2957,2775,6477,5,512,617,365,8614,2,147,528,181,1546
2020-06-09,1430,908,331,226,1448,165,211,2959,2778,6477,5,512,617,365,8620,2,147,528,182,1547
2020-06-10,1432,910,332,226,1448,166,211,2961,2783,6480,5,513,618,365,8630,2,147,528,182,1550
2020-06-11,1432,910,333,226,1449,166,211,2961,2788,6482,5,513,618,365,8644,2,147,528,182,1552
2020-06-12,1433,910,333,226,1449,166,211,2961,2793,6483,5,513,618,365,8657,2,147,528,182,1552
2020-06-13,1433,911,333,226,1449,166,211,2963,2796,6489,5,513,618,365,8666,2,147,528,182,1554
2020-06-14,1433,911,333,226,1450,166,211,2965,2797,6494,5,513,618,365,8676,2,147,528,183,1554
2020-06-15,1434,911,333,226,1451,166,211,2966,2803,6500,5,513,618,365,8680,2,147,528,184,1554
2020-06-16,1434,911,334,226,1451,166,211,2966,2806,6501,5,513,618,365,8686,2,147,528,184,1554
2020-06-17,1435,912,334,226,1451,166,211,2968,2813,6503,5,513,618,365,8698,2,147,528,185,1554
2020-06-18,1435,913,334,226,1451,166,212,2969,2816,6504,5,513,618,365,8702,2,147,528,185,1555
